,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
183,nhojjjj,john,1176406095734042626,1232454346501001216,/nhojjjj/status/1232454346501001216,2020-02-25 23:56:28,1582674988,my parents are now conspiring that the coronavirus was a bioweapon created by china to stabilize the protests in hong kong. lol,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">my parents are now conspiring that the <strong>coronavirus</strong> was a <strong>bioweapon</strong> created by china to stabilize the protests in hong kong. lol</p>",[],[],False,[],,7,0,1,True,False,,[]
184,Gage3780Saber,Gage,774789326005755905,1232452771200192512,/Gage3780Saber/status/1232452771200192512,2020-02-25 23:50:13,1582674613,@realDonaldTrump You need to stop sugar coating the Coronavirus. It is popping up in places it shouldnt be. It could a Chinese bioweapon that was either intentionally or unintentionally released. Too the Chinese life is cheap. They cant be trusted.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> You need to stop sugar coating the <strong>Coronavirus</strong>. It is popping up in places it shouldnt be. It could a Chinese <strong>bioweapon</strong> that was either intentionally or unintentionally released. Too the Chinese life is cheap. They cant be trusted.</p>",[],[],False,[],,0,0,0,False,False,,[]
185,magtell,Lets Play TRUTH,41706757,1232451689946337285,/magtell/status/1232451689946337285,2020-02-25 23:45:55,1582674355,"CORONAVIRUS BIOWEAPON MYSTERY SOLVED: It’s all in the name! 
https://www.thelibertybeacon.com/coronavirus-bioweapon-mystery-solved-its-all-in-the-name/ …
#pharmagreed #VaxxOFF Not one rich famous person or a dirty greedy politician has been infected or died, why the worry? just another #BillGates trick to kill #deathbydesign #greedkills","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>CORONAVIRUS</strong> <strong>BIOWEAPON</strong> MYSTERY SOLVED: It’s all in the name! 
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.thelibertybeacon.com/coronavirus-bioweapon-mystery-solved-its-all-in-the-name/"" dir=""ltr"" href=""https://t.co/ERjbdfoiER"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.thelibertybeacon.com/coronavirus-bioweapon-mystery-solved-its-all-in-the-name/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">thelibertybeacon.com/coronavirus-bi</span><span class=""invisible"">oweapon-mystery-solved-its-all-in-the-name/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pharmagreed?src=hash""><s>#</s><b>pharmagreed</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VaxxOFF?src=hash""><s>#</s><b>VaxxOFF</b></a> Not one rich famous person or a dirty greedy politician has been infected or died, why the worry? just another <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BillGates?src=hash""><s>#</s><b>BillGates</b></a> trick to kill <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/deathbydesign?src=hash""><s>#</s><b>deathbydesign</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/greedkills?src=hash""><s>#</s><b>greedkills</b></a></p>",['https://www.thelibertybeacon.com/coronavirus-bioweapon-mystery-solved-its-all-in-the-name/'],"['pharmagreed', 'VaxxOFF', 'BillGates', 'deathbydesign', 'greedkills']",False,[],,2,2,0,False,True,1100373839136075778,"[{'screen_name': 'GSawision', 'user_id': '121644639'}, {'screen_name': 'MonicaFibonacci', 'user_id': '826444129311813632'}]"
186,cooperchip1,GoldenRule1,3197770658,1232450550697869314,/cooperchip1/status/1232450550697869314,2020-02-25 23:41:23,1582674083,"Rush Limbaugh, recent Trump Medal of Freedom recipient, claimed the coronavirus outbreak is a “bioweapon” created by China in a laboratory that is being “weaponized” by the media to bring down Trump, asserting that it’s nothing more than a “common cold.”  https://www.washingtonpost.com/politics/2020/02/25/you-might-not-want-rely-trump-information-about-risk-coronavirus/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rush Limbaugh, recent Trump Medal of Freedom recipient, claimed the <strong>coronavirus</strong> outbreak is a “<strong>bioweapon</strong>” created by China in a laboratory that is being “weaponized” by the media to bring down Trump, asserting that it’s nothing more than a “common cold.”  <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.washingtonpost.com/politics/2020/02/25/you-might-not-want-rely-trump-information-about-risk-coronavirus/"" dir=""ltr"" href=""https://t.co/Lmxm8PRHyz"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.washingtonpost.com/politics/2020/02/25/you-might-not-want-rely-trump-information-about-risk-coronavirus/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">washingtonpost.com/politics/2020/</span><span class=""invisible"">02/25/you-might-not-want-rely-trump-information-about-risk-coronavirus/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.washingtonpost.com/politics/2020/02/25/you-might-not-want-rely-trump-information-about-risk-coronavirus/'],[],False,[],,20,9,9,True,False,,[]
187,flyer4life,sam,320252434,1232448473204580352,/flyer4life/status/1232448473204580352,2020-02-25 23:33:08,1582673588,OPERATION CORONAVIRUS PANDEMIC: 16 Reasons for the Deployment of this Devastating Bioweapon in 2020 http://stateofthenation.co/?p=7517 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">OPERATION <strong>CORONAVIRUS</strong> PANDEMIC: 16 Reasons for the Deployment of this Devastating <strong>Bioweapon</strong> in 2020 <a class=""twitter-timeline-link"" data-expanded-url=""http://stateofthenation.co/?p=7517"" dir=""ltr"" href=""https://t.co/HACvQJJElR"" rel=""nofollow noopener"" target=""_blank"" title=""http://stateofthenation.co/?p=7517""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">stateofthenation.co/?p=7517</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://stateofthenation.co/?p=7517'],[],False,[],,1,1,0,False,False,,[]
188,flyer4life,sam,320252434,1232443555651522563,/flyer4life/status/1232443555651522563,2020-02-25 23:13:36,1582672416,Coronavirus Bioweapon Is Now Being Launched Against Any Nation Targeted by The Powers That Be http://stateofthenation.co/?p=7687 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> <strong>Bioweapon</strong> Is Now Being Launched Against Any Nation Targeted by The Powers That Be <a class=""twitter-timeline-link"" data-expanded-url=""http://stateofthenation.co/?p=7687"" dir=""ltr"" href=""https://t.co/egcLPY8nsi"" rel=""nofollow noopener"" target=""_blank"" title=""http://stateofthenation.co/?p=7687""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">stateofthenation.co/?p=7687</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://stateofthenation.co/?p=7687'],[],False,[],,0,0,0,False,False,,[]
189,asAB0VEsoBEL0W,asABOVE _ soBELOW,939664389896069120,1232435078891835392,/asAB0VEsoBEL0W/status/1232435078891835392,2020-02-25 22:39:55,1582670395,"Hints that #coronavirus was lab-made:

On 2/14 Chairman #Xi talked about the need to increase biosecurity lab safety 

1/

#BioWeapon #COVIDー19","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hints that <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> was lab-made:

On 2/14 Chairman <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Xi?src=hash""><s>#</s><b>Xi</b></a> talked about the need to increase biosecurity lab safety 

1/

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BioWeapon?src=hash""><s>#</s><b><strong>BioWeapon</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID%E3%83%BC19?src=hash""><s>#</s><b>COVIDー19</b></a></p>",[],"['coronavirus', 'Xi', 'BioWeapon', 'COVIDー19']",False,[],,0,0,1,True,False,,[]
190,neckroII,adela,1101774640769306625,1232432149153730560,/neckroII/status/1232432149153730560,2020-02-25 22:28:16,1582669696,coronavirus lowkey a bioweapon,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ro""><strong>coronavirus</strong> lowkey a <strong>bioweapon</strong></p>",[],[],False,[],,6,0,1,True,False,,[]
191,courageousgirl2,Maggie LaPointe,256285408,1232431804566704134,/courageousgirl2/status/1232431804566704134,2020-02-25 22:26:54,1582669614,CORONA UNMASKED: Chinese Intelligence Officer Reveals True Magnitude of China’s Fake “Coronavirus” Crisis – 12160 Social Network Please if you read NOTHING ELSE read this It’s a Bioweapon! Dropped vial in Wuhan Market! Millions will Die if True! ⁦@MSNBC http://12160.info/m/discussion?id=2649739%3ATopic%3A2003382 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CORONA UNMASKED: Chinese Intelligence Officer Reveals True Magnitude of China’s Fake “<strong>Coronavirus</strong>” Crisis – 12160 Social Network Please if you read NOTHING ELSE read this It’s a <strong>Bioweapon</strong>! Dropped vial in Wuhan Market! Millions will Die if True! ⁦<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2836421"" dir=""ltr"" href=""/MSNBC""><s>@</s><b>MSNBC</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://12160.info/m/discussion?id=2649739%3ATopic%3A2003382"" dir=""ltr"" href=""https://t.co/sFYRAOVYDT"" rel=""nofollow noopener"" target=""_blank"" title=""http://12160.info/m/discussion?id=2649739%3ATopic%3A2003382""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">12160.info/m/discussion?i</span><span class=""invisible"">d=2649739%3ATopic%3A2003382</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://12160.info/m/discussion?id=2649739%3ATopic%3A2003382'],[],False,[],,0,0,0,False,False,,[]
192,CamFantastic1,Cam Fantastic,1307757692,1232430648842997761,/CamFantastic1/status/1232430648842997761,2020-02-25 22:22:18,1582669338,"latest reports from Wuhan: coronavirus ""turns people straight"". strong evidence it's a CIA bioweapon","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">latest reports from Wuhan: <strong>coronavirus</strong> ""turns people straight"". strong evidence it's a CIA <strong>bioweapon</strong></p>",[],[],False,[],,7,1,0,False,False,,[]
193,JustonWalker,J w,504999042,1232429887274782721,/JustonWalker/status/1232429887274782721,2020-02-25 22:19:17,1582669157,"@maziehirono  All  intelligence is shit,, remember wmds in Iraq stop doing interviews with cnn and Do some work  !! Admit the corona virus is a bioweapon WE ARE NOT STUPID  !!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""92186819"" dir=""ltr"" href=""/maziehirono""><s>@</s><b>maziehirono</b></a>  All  intelligence is shit,, remember wmds in Iraq <img alt=""🤷‍♂️"" aria-label=""Emoji: Man shrugging"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-200d-2642-fe0f.png"" title=""Man shrugging""/>stop doing interviews with cnn and Do some work  !! Admit the <strong>corona virus</strong> is a <strong>bioweapon</strong> WE ARE NOT STUPID  !!</p>",[],[],False,[],,0,0,0,False,False,,[]
194,rocza,Kelly Hills,14075844,1232428260421722112,/rocza/status/1232428260421722112,2020-02-25 22:12:49,1582668769,"I mean, it's not a bioweapon, it's not a lab escape, it didn't come from snakes. We have SOME concrete stuff. Is it gonna be the next Spanish flu? Well, it's a coronavirus, so no. 

I'm /always/ happy to answer questions, too, especially from a friend.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I mean, it's not a <strong>bioweapon</strong>, it's not a lab escape, it didn't come from snakes. We have SOME concrete stuff. Is it gonna be the next Spanish flu? Well, it's a <strong>coronavirus</strong>, so no. 

I'm /always/ happy to answer questions, too, especially from a friend.</p>",[],[],False,[],,3,0,2,True,True,1232417752578711555,"[{'screen_name': 'talcotts', 'user_id': '15232970'}]"
195,Horror4Trump,Horror For Trump (Grinner)🤡💀 🎈 🎪 🎡🎢🎠,1231072564564373504,1232428150463827968,/Horror4Trump/status/1232428150463827968,2020-02-25 22:12:23,1582668743,"Q: Why I don't see any outrage from the liberal media while the coronavirus is on its way sowing through the world?

A: It's the fact they have nothing to say further. They'll do anything to back china, no matter whatever the fuck they do. 

If was US bioweapon. Thats when -","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Q: Why I don't see any outrage from the liberal media while the <strong>coronavirus</strong> is on its way sowing through the world?

A: It's the fact they have nothing to say further. They'll do anything to back china, no matter whatever the fuck they do. 

If was US <strong>bioweapon</strong>. Thats when -</p>",[],[],False,[],,0,0,0,False,False,,[]
196,Cheekyoziechick,II CheekyozieCLIQUE //,23133818,1232427259295748096,/Cheekyoziechick/status/1232427259295748096,2020-02-25 22:08:50,1582668530,Proof That 5G Is Going To Make Us All Sick? https://youtu.be/0MAShI0i7MA  #coronavirus mixed with #5g...hmm we are seeing the results. #bioweapon #nanoparticles #wuhan500,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Proof That 5G Is Going To Make Us All Sick? <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/0MAShI0i7MA"" dir=""ltr"" href=""https://t.co/9r3v7ygUds"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/0MAShI0i7MA""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/0MAShI0i7MA</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> mixed with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/5g?src=hash""><s>#</s><b>5g</b></a>...hmm we are seeing the results. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bioweapon?src=hash""><s>#</s><b><strong>bioweapon</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nanoparticles?src=hash""><s>#</s><b>nanoparticles</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wuhan500?src=hash""><s>#</s><b>wuhan500</b></a></p>",['https://youtu.be/0MAShI0i7MA'],"['coronavirus', '5g', 'bioweapon', 'nanoparticles', 'wuhan500']",False,[],,0,0,1,True,False,,[]
197,Goldsby2RR,Goldsby,59761254,1232426841966882816,/Goldsby2RR/status/1232426841966882816,2020-02-25 22:07:11,1582668431,Dont know if this pic is real or fake but if its real I hope this aint dogs in the picture..what other animal could it be tho? I also believe this pic is just a distraction to throw everyone off from the idea that the coronavirus was made in a lab somewhere on purpose #BioWeapon https://twitter.com/Reuters/status/1232145616731561985 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Dont know if this pic is real or fake but if its real I hope this aint dogs in the picture..what other animal could it be tho? I also believe this pic is just a distraction to throw everyone off from the idea that the <strong>coronavirus</strong> was made in a lab somewhere on purpose <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BioWeapon?src=hash""><s>#</s><b><strong>BioWeapon</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Reuters/status/1232145616731561985"" dir=""ltr"" href=""https://t.co/06hvjsicj2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Reuters/status/1232145616731561985""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Reuters/status</span><span class=""invisible"">/1232145616731561985</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Reuters/status/1232145616731561985'],['BioWeapon'],False,[],,0,0,0,False,False,,[]
198,Pliny_theElder,arithmetic mean joe green,385194310,1232422722120093697,/Pliny_theElder/status/1232422722120093697,2020-02-25 21:50:48,1582667448,the 80 million number comes from birdbrains finding some epidemiology simulation from last year and immediately concluding it meant coronavirus was a bioweapon released on purpose,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">the 80 million number comes from birdbrains finding some epidemiology simulation from last year and immediately concluding it meant <strong>coronavirus</strong> was a <strong>bioweapon</strong> released on purpose</p>",[],[],False,[],,6,0,0,False,True,1232422192924758016,"[{'screen_name': 'kept_simple', 'user_id': '310677505'}]"
199,ColdWind11,Cold Wind,466458115,1232422117594943489,/ColdWind11/status/1232422117594943489,2020-02-25 21:48:24,1582667304,"In interviews (see for example, https://www.activistpost.com/2020/02/us-biowarfare-act-author-studies-confirm-coronavirus-weaponized.html … ) r. Francis Boyle says he has read four scientific studies that confirm beyond doubt that the coronavirus is an engineered bioweapon. Hence, it may be a misnomer to describe as simply a ""deadly strain"" of the coronavirus.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In interviews (see for example, <a class=""twitter-timeline-link"" data-expanded-url=""https://www.activistpost.com/2020/02/us-biowarfare-act-author-studies-confirm-coronavirus-weaponized.html"" dir=""ltr"" href=""https://t.co/cOG77Aq61F"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.activistpost.com/2020/02/us-biowarfare-act-author-studies-confirm-coronavirus-weaponized.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">activistpost.com/2020/02/us-bio</span><span class=""invisible"">warfare-act-author-studies-confirm-coronavirus-weaponized.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> ) r. Francis Boyle says he has read four scientific studies that confirm beyond doubt that the <strong>coronavirus</strong> is an engineered <strong>bioweapon</strong>. Hence, it may be a misnomer to describe as simply a ""deadly strain"" of the <strong>coronavirus</strong>.</p>",['https://www.activistpost.com/2020/02/us-biowarfare-act-author-studies-confirm-coronavirus-weaponized.html'],[],False,[],,0,1,1,True,True,1232409548603846656,"[{'screen_name': 'RealJamesWoods', 'user_id': '78523300'}, {'screen_name': 'Barnes_Law', 'user_id': '2301990517'}]"
200,SuzanneVickiJ1,Suzanne Jones,947223645574725632,1229555031084429312,/SuzanneVickiJ1/status/1229555031084429312,2020-02-17 23:55:38,1581983738,"The mistakenly, unleashed, bioweapon, corona virus, will bring down the corrupt CCP. We must pray for the liberation, health and prosperity of the Chinese People. People, please be kind to each other. We are all One Human Family. We all live on the same planet. Choose peace.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The mistakenly, unleashed, <strong>bioweapon</strong>, <strong>corona virus</strong>, will bring down the corrupt CCP. We must pray for the liberation, health and prosperity of the Chinese People. People, please be kind to each other. We are all One Human Family. We all live on the same planet. Choose peace.</p>",[],[],False,[],,0,0,0,False,True,1229442408292724736,"[{'screen_name': 'WarRoom2020', 'user_id': '1189952636788731904'}]"
201,alishajane777,AlishaJane777,563130155,1229554994250166273,/alishajane777/status/1229554994250166273,2020-02-17 23:55:29,1581983729,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
 https://greatgameindia.com/coronavirus-bioweapon/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> <strong>Bioweapon</strong> – How China Stole <strong>Coronavirus</strong> From Canada And Weaponized It
 <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://greatgameindia.com/coronavirus-bioweapon/"" dir=""ltr"" href=""https://t.co/CYJADuflfp"" rel=""nofollow noopener"" target=""_blank"" title=""https://greatgameindia.com/coronavirus-bioweapon/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">greatgameindia.com/coronavirus-bi</span><span class=""invisible"">oweapon/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://greatgameindia.com/coronavirus-bioweapon/'],[],False,[],,0,0,0,False,False,,[]
202,ASimplePatriot,SuperThursday.357,726936092746743808,1229554460038443011,/ASimplePatriot/status/1229554460038443011,2020-02-17 23:53:21,1581983601,Coronavirus is a bioweapon. Change my mind.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> is a <strong>bioweapon</strong>. Change my mind.</p>",[],[],False,[],,34,17,12,True,False,,[]
203,Cyprustar7,Cyprus⭐️,818974955278860289,1229552557829361664,/Cyprustar7/status/1229552557829361664,2020-02-17 23:45:48,1581983148,"Une bonne nouvelle mais pas pour tout le monde...
#Coronavirus #Covid19 #Chine #Wuhanpneumonia #ADN #bioweapon #armebiologiquehttps://twitter.com/Cyprustar7/status/1229551143044440065 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""fr"">Une bonne nouvelle mais pas pour tout le monde...
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b><strong>Coronavirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covid19?src=hash""><s>#</s><b>Covid19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Chine?src=hash""><s>#</s><b>Chine</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Wuhanpneumonia?src=hash""><s>#</s><b>Wuhanpneumonia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADN?src=hash""><s>#</s><b>ADN</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bioweapon?src=hash""><s>#</s><b><strong>bioweapon</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/armebiologique?src=hash""><s>#</s><b>armebiologique</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Cyprustar7/status/1229551143044440065"" dir=""ltr"" href=""https://t.co/uvdL88tMu9"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Cyprustar7/status/1229551143044440065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Cyprustar7/sta</span><span class=""invisible"">tus/1229551143044440065</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Cyprustar7/status/1229551143044440065'],"['Coronavirus', 'Covid19', 'Chine', 'Wuhanpneumonia', 'ADN', 'bioweapon', 'armebiologiquehttps']",False,[],,2,0,0,False,False,,[]
204,SuzanneVickiJ1,Suzanne Jones,947223645574725632,1229551589897064448,/SuzanneVickiJ1/status/1229551589897064448,2020-02-17 23:41:57,1581982917,"The corona virus ""bioweapon"" will come back to bite the CCP. The unleashed virus will be their downfall. We must pray for the liberation and health of the Chinese People.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <strong>corona virus</strong> ""<strong>bioweapon</strong>"" will come back to bite the CCP. The unleashed virus will be their downfall. We must pray for the liberation and health of the Chinese People.</p>",[],[],False,[],,1,0,0,False,True,1229464004545871872,"[{'screen_name': 'WarRoom2020', 'user_id': '1189952636788731904'}, {'screen_name': 'BaldingsWorld', 'user_id': '603344194'}]"
205,threadreaderapp,Thread Reader App,895814938995957760,1229550666844168192,/threadreaderapp/status/1229550666844168192,2020-02-17 23:38:17,1581982697,"Salam, please find the unroll here: Thread by @SamParkerSenate: 1. Wuhan Coronavirus is an engineered offensive bioweapon. You're not being told this by… https://threadreaderapp.com/thread/1226311942354042880.html …. Enjoy :) ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Salam, please find the unroll here: Thread by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""965451112395415552"" dir=""ltr"" href=""/SamParkerSenate""><s>@</s><b>SamParkerSenate</b></a>: 1. Wuhan <strong>Coronavirus</strong> is an engineered offensive <strong>bioweapon</strong>. You're not being told this by… <a class=""twitter-timeline-link"" data-expanded-url=""https://threadreaderapp.com/thread/1226311942354042880.html"" dir=""ltr"" href=""https://t.co/hNh4LalRpU"" rel=""nofollow noopener"" target=""_blank"" title=""https://threadreaderapp.com/thread/1226311942354042880.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">threadreaderapp.com/thread/1226311</span><span class=""invisible"">942354042880.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>. Enjoy :) <img alt=""🤖"" aria-label=""Emoji: Robot face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f916.png"" title=""Robot face""/></p>",['https://threadreaderapp.com/thread/1226311942354042880.html'],[],False,[],,0,1,0,False,True,1226311942354042880,"[{'screen_name': 'GK4point0', 'user_id': '118121291'}]"
206,Smokinhart488,Mr RIGHT,2183215261,1229550537701494784,/Smokinhart488/status/1229550537701494784,2020-02-17 23:37:46,1581982666,Coronavirus is an engineered offensive BioWeapon. https://twitter.com/threadreaderapp/status/1229303245069332481 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Coronavirus</strong> is an engineered offensive <strong>BioWeapon</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/threadreaderapp/status/1229303245069332481"" dir=""ltr"" href=""https://t.co/XW7OXIwlVv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/threadreaderapp/status/1229303245069332481""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/threadreaderap</span><span class=""invisible"">p/status/1229303245069332481</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/threadreaderapp/status/1229303245069332481'],[],False,[],,0,0,0,False,False,,[]
